kalimat,label
jarum sudah cukup baik mau donasi untuk olahraga diindonesia apa kpai bisa carikan pengganti donatur untuk olahraga terutama bulutangkis bubarkan kpai lembaga tidak berguna,1
rokok itu menyenangkan tapi merugikan sekali bg kesehatan dimnpun ada kamu significant steps to limit sponsorship by tobacco companies,1
terus kpai sudah berbuat apa untuk mendidik anak indonesia supaya berprestasi di segala bidang saya belum pernah baca atau dengar langkah kpai ke arah itu atau kpai bisanya hanya melarang saja,1
ah anak saya ditanya jarum lari dia di kira mau di suntik yang ditanya anak mana kalo yang ikut audisi biasanya keluarga olahragawan jarang yang perokok,1
cuma dia yang berlogika yang laen dianggap tidak pake otak tolong cari kata kata yang tepat bu,1
deal an duit tidak di ladeni akhirnya kpai kena batunya kamu sudah bisa apa buat negara ngabisin duit tidak ada hasil masih neken ujung nya minta duit,1
banyak ngomong kpai kalau kpai berasa sanggup ya sponsorin pencarian bakat seperti pb lah bukan mengkritik terlalu banyak organisasi tidak jelas memang di indonesia dikasih hati pada minta jantung,1
kamu semua tahu rokok berbahaya iklannya tidak boleh pakai anak anak tapi prioritas kpai seharusnya di masalah eksploitasi anak dijadikan buruh psk pemulung pengemis teroris alat politik dll apakah sudah beres kalau masih tidak nyadar ya sudah lah,1
saya kok jadi ikut geregetan sama kpai ya kegiatan yang bener malah dianggap seolah olah salah sementara tayangan tv yang terang terangan mengeksploitasi anak dan bahkan banyak yang memberikan dampak negatif bagi jutaan anak di indonesia malah di diamkan,1
saya lihat anak yang merokok tidak perna merokok jarum super ada juga merokok sampoerna kpai ngaur bubarkan,1
di racunin ama bani gurun nih kpai alhasil nkri bubar secara udeh ada yang mau bersusah payah maju in bulutangkis eh di bilang eksploitasi anak lah kampanye pilpres aja di monas juga gbk itu banyak anak anak dan kpai diem diem bae bubarkankpai,1
kpai sontoloyo urusin tuh sinetron yang jelas jelas merusak mental generasi muda,3
tidak ada manfaatnya buat negara langsung dibubarkan saja,1
bubarkan kpai lembaga tidak guna,1
awalnya fokusnya ke ekploitasi anak sekarang keluar jalur ke pirihal rokok kok jadinya plintat plintut gitu kpai,1
corong khilafah,1
apapun statemen pembelaan kamu yang tidak mutu itu intinya bubarkan kpai cuman pemborosan uang negara yang tidak ada hasilnya selama ini,1
kpai kebanyakan teori bubar bubar bubar,1
merokok tidak itu urusan masing bukan urusan kpai beli rokok juga bukan uang dari kpai dos,1
penampilan munafik bu ajug nya adul mending urusin tu audisi sinetron anak yang jelas lbh meng ekploitasi anak yang kurang mendidik demi sebuah acara sinetron setelah tenar malah lebih berprilaku menyimpang kenal dengan narkoba dan dunia malam dimana prestasinya bos oke kpai ini para gaji buta merugikan negara,3
duit duit wkwk,1
ya sudah silahkan kpai mencari sponsor untuk pembinaan bulutangkis anak anak bisa kah,1
komedi banyak gal lucu karena tekanan kpai budaya indonesia terpaksa syariah gara gara kpai bubarkan kpai,1
bubarkankpi,1
bubarkan kpai,1
indonesia mkin lama mkin banyak orang aneh prestasi kpai itu apa bubarkan saja,1
logikanya mau bener sendiri coba kalau pakai pb djarum pasti orang tidak konotasi rokok lagian pb djarum dari dulu juga konsen ke bulutangkis jadi ada rokok atau tidak tidak ada hubungannya,1
yang punya hajat djarum terus suruh pake nama benang gitu ya ya wajar lah djarum mundur terlalu rumit pola pikirnya kpai bubarkan kpai,1
bubarkankpai,1
ibu yang tidak pake logika anak diajak berpoltik diajak demo diracuni khilafah kok kpai diam saja sadar buk sadar,1
muter muter ibu ini pb djarum sudah menawarkan ganti nama anak bebas bawa kaus sendiri tapi kpai yang bersikeras harus steril dari pihak djarum,1
kayak pemain lenong bocah nih ngeyel tapi tidak kasih solusi,1
bagi penggemar bulu tangkis kalo di tanya pb djarum pasti jawabanya beasiswa bulu tangkis bagi perokok kalo di tanya djarum ya beda cerita lah,1
bu pb djrum dengan djrum itu berbeda ya,1
bubarkan orang nya kpai,1
logika ndasmu,3
setuju sih kalau audisi bulutangkis tanpa embel logo jarum kalau untuk beasiswa orang dewasa sih tidak masalah,1
seandainya kpai juga tegas ke pihak pihak yang mengeksploitasi anak di demo demo dengan memanggil penanggung jawabnya saya rasa masalah tidak akan diblow up seperti ini kenyataannya sekarang pendukung tagar kami bersama kpai justru dari orang dari golongan tertentu dan pendukung seseorang kalau kpai tidak berat sebelah masalah ini tidak akan jadi besar,1
pb djarum bukan perusahaan rokok dia membawa brand rokok karena sponsornya memang pabrik rokok djarum,1
apa ibu tidak bisa duduk bareng dan menjelaskan permasalahannya dengan elegan kepada pihak djarum bukan main tuduh secara arogan isinya benar tapi penyampaiannya tidak bermartabat,1
kpai,1
ya elah cuma logo di baju kali tidak ada salahnya kecuali kamu batasi bulu tangkis tapi kpai fah nyari jalan keluar atau sebagai sponsor kpai jancuk bubarkankpai,3
kpai apa sudah disusupi paham hti atau ormas radikal lainya pemerintah harus cek ulang personel nya,1
emang djarum mengajari anak didiknya unruk merokok,1
yah pasti djarum tidak mau menurunkan logo lah orang mereka sponsor kpai mau tidak bikin acara tapi logonya tidak dipasang di baliho berfikir kok sempit dan tolol amat sih,3
kpai urusin dong anak yang benar di eksploitasi yang menjadi pengamen dilampu merah pengamen ondel dan macam lagi bentuk eksploitasi anak yang terjadi di depan mata kita kpai pasti lebih berwenang kan dalam hal yang seperti itu ini kok ngurusin nya yang aneh heran deh kpai dan lpai apa fungsi nya jangan ngurusin anak artis doang anak yang betul butuh pertolongan tidak diurusin dosa loh kalian itu anak yang bener di eksploitasi tidak dijamah dan pasti kalian tidak punya program dalam membersihkan anak yang berkeliaran dijalanan kan,1
itu kan tataran ideal audisi bulutangkis djarum sudah berjalan puluhan tahun emang gara gara ada kata djarum terus anak pada merokok semua kalau skrg audisi dihentikan terus solusi kpai apa mending kpai dibubarkan terus dananya buat pembibitan bulutangkis,1
saking pintar nya logika kapai jadi tapai,3
kpai goblok cuma pengangguram doang sudah saat nya di bubarkan saja tidak penting,3
apakah karena ora kecipratan duit jadi dipermasalahkan,1
kamu kita juga menanyakan kepada anak anak untuk meyakinkan survei yang dilakukan di provinsi dengan pertanyaan kalau ada statement djarum apa yang ada dalam benak kalian sekitar persen anak mengatakan djarum itu jarum jahit persen mengatakan djarum dalam konteks itu adalah audisi beasiswa bulutangkis dan persen ini mengatakan rokok apakah dipertanyaa ini ditanyakan juga dari mana mendengarkan pertama kali nama djarum apakah dari beasiswa atau dari produk rokok dan berapa persen hasilnya jika memang kpai melakukan penelitian ilmiah tolong hasilnya dipublikasikan secara akurat,1
saya penggemar pb jarum dalam hal badmintonnya tapi saya enggak merokok merokok bukan karena pb jarumnya tapi sudah turun temurun dari buyut moyang pada merokok tugas pemerintah meyakinkan merokok itu tidak sehat kalau pemahaman masyarakat sudah terbangun mengatakan rokok tidak sehat pasti mereka tidak merokok menurut hemat saya sangat tidak pas survei yang dilakukan kpai contohnya saya kalau bicara survei tentang tugas kpai apa pasti banyak yang mengatakan tugasnya tidak jelas jadi sudahlah jangan membuat pandangan yang menyesatkan kalian di kpai sana sudah berbuat apa terhadap generasi muda negara ini saat ini hanya pb jarum yang welcome terhadap pengembangan bakat dan sudah cukup lama dan tetap konsisten akan pengembangan bakat malah sekarang muncul kutu parasit atau bisa dikatakan tumor yang mengamputasi pengembangan bakat tersebut tumor parasit virus kuman bakteri itu bernama kpai bubarkankpai,1
kamu dari hasil penelitian kesehatan dasar lanjut dia tingkat keterpaparan rokok pada anak pemula untuk merokok tahun sebesar persen salah satunya akibat promosi produk rokok pada tingkat keterpaparan menjadi persen salah satunya karena promosi ini kenapa baru sekarang karena kami menunggu hasil riset kesehatan setiap promosi yang melibatkan anak akan berdampak ujarnya tolong kpai publikasikan siapa yang melakukan penelitian dan publikasikan dalam jurnal nasional dan internasional agar teruji bukan hanya sitasi doang tanpa tahu siapa yang meneliti,1
di penelitian disebutkan tidak gara tahu audisi djarum mereka tertarik menggunakan rokok faktor paling besar itu ya lingkaran keluarganya kalo anak melihat ayah paman sepupu merokok djarum ya pasti mereka ikut tapi kalo anak liat anak lainnya main badminton apa iya mereka mikirkan siapa sponsornya idiot kpai,3
apa gunanya kpai toh masih banyak anak terlantar di jalanan yang tidak di perjuangkan oleh mereka,1
yang dasarnya bukan perokok liat merk djarum dji sam soe marboro ya biasa aja yang dasarnya perokok dari waktu sekolah pun sudah merokok di wc atau warung dekat sekolah yang dasarnya bukan ormas berguna seperti kpai dan komnas ham ya selamanya tidak berguna bubarkankpai,1
kita juga menanyakan kepada masyarakat dengan pertanyaan menurut anda apa faedahnya kpai sekitar persen masyarakat mengatakan kpai itu biasa aja persen mengatakan tidak ada faedahnya dan persen ini mengatakan bubarkan saja kami juga kemarin mengatakan hanya terbatas di tiga itu secara random,1
kasi aja duit tu kpai jamin diem ikut ngasi besiswa kagak nyinyir aja kerjaan nye,1
anak merokok pengaruh besarnya bukan dari brand image yang ada di audisi djarum bu faktor lingkungan iklan di televisi iklan di jalan kalau mau tegas jangan setengah,1
kpai tuh di pasar tanah abang ada banyak kaos anak berlogo marlboro dll juga mainan anak mobil an dengan logo dan tulisan rokok tersebut,1
masih mending ada yang mau memperhatikan cuma numpang promosi wajar tidak ada makan siang gratis yang penting nilai positifnya lebih besar nanti diakherat kpai tunggu aja di pintu surga biar tidak ada beban,1
wkwk yang harus ditanyakan saat melakukan survey itu ya jangan statement djarum nya sudah jelas merupakan brand rokok yang sudah membumi di indonesia puluhan tahun mestinya pertanyaan yang diajukan itu statement apa yang anda ketahui tentang pb djarum pertanyaan yang diajukan dalam surveynya itu kan sudah menggiring ke sebuah opini,1
yakalo emang masalah kenapa gadari duluuu kpai,1
bubarkankpai tololnya sudah keterlaluan,3
ada benarnya juga sih kalau dipikir kpai walau ya tidak sepenuhnya benar sebenernya yang perlu bertanggungjawab adalah pemerintah,1
lalu untuk sinetron di layar kaca apakah sudah melalui kajian seperti yang anda lakukan pada kasus pb djarum dan apakah sudah dikaji mengenai dampak dari sinetron tersebut apakah memajukan generasi muda ataukah malah sebaliknya,1
bubarkan kpai paling tidak gaji personelnya bisa dialihkan untuk membiayai audisi tanpa sponsor untuk tingkat kelurahan,1
makin kpai kurang bijaksana melihat dengan kacamata kuda uu saya kira juga bisa dipahami dengan semangat keadilan tidak langsung nembak langsung konpres dengan judul eksploitasi anak memang menyakitkan bagi badan yang merasa sudah banyk menghasilkan orang berprestasi untuk negara,1
kamu logikanya sangat sederhana kalo tidak ad gunanya bubarin saja,1
apa sih yang bisa dibanggakan dari kpai apa sih yang sudah kpai lakukan untuk bangsa ini mereka pernah ngapain aja saya kok tidak mengetahui apa soal kpai ini ya bisa tolong diberitakan soal prestasi kpai kah,1
bubarkankpai setuju,1
kamu kalo dinegara maju sih perusahaan rokok dilarang keras dalam kamu mensponsori semua kegiatan olah raga tapi kan itu di negara maju disini kan bukan negara maju padahal sudah ada undang yang mengaturnya sebenarnya inti dari polemik ini kan gara porsi pemerintah dalam menjaring bibit muda kalah jauh dibandingkan dengan pihak swasta nah pas pihak swasta dilarang menggunakan attribut perusahaannya ya mana mau mereka wajar lah buat apa buang duit kalo kg ada feedbacknya buat mereka,1
emang brand image dan brand color apa ada dampaknya bagi anak apa ada buktinya anak terpengaruh jadi perokok selama ini justru hmpir smua pebulu tangkis dunia lulusan pb jarum wajar donk karena memang itu pb jarum atau mungkin uang dari pb jarum tidak ngalir ya dan belum pernah orang tua protes ikut pb jarum malah orang tua pengen anaknya bisa masuk pb jarum kpai hmpir sama dengan komnas ham sepertinya kedua lembaga ini pantas untuk dibubarkan bubarkankpai,1
yang laksanain audisi kan pb itulah sumbangsih yang mungkin bisa dilakukan djarum ya terlepas ada embel nama djarum di pb djarum ya itu kan jelas nama penyandang dana masak harus dinamain pb harum,1
logika kpai yang perlu dipermak mana ada didunia ini sponsor dilarang mencantumkan logo dan atribut tujuan utama mensponsori ya biar produk dikenal dan berdampak pada peningkatan penjualan kecuali sedekah yang ikhlas tidak usah sebutin nama koplak kok tingkat dewa,3
tuh depan lampu merah disetiap sudut kota liat aja nyata terjadi eksploitasi anak mana kpai nya jangan bersilat lidah berlindung dibalik uu nyatakan dulu kerja anda dibalik nama kelembagaan nya ah capeklah ngetik juga didengerin juga tidak,1
pb djarum berada dibawah djarum foundation yaitu perusahaan nirlaba dari pt djarum disini bisa dilihat bahwa tujuan pb djarum bukan mencari keuntungan dengan menjual produk rokok tapi murni untuk memajukan bulutangkis di indonesia salah satunya dengan mencari bibit atlet agar regenerasi atlet berjalan lancar karena tidak mungkin atlet yang sudah berumur terus dipaksakan bermain hingga yang akan datang ada kalanya mereka memutuskan gantung raket dan yang menggantikannya sudah siap,1
prestasi olahraga yang menonjol cuma dari badminton dan salah satu kawah candradimuka nya adalah audisi pb djarum kalau ditutp audisi itu susah sekali dapat bibit baru olahraga badminton ini siap ucapkan selamat tinggal medali emas olimpiade di masa depan,1
s banget nih buburin kpai tidak guna banget itu djarum nama paten nya dan yang sponsorin audisi kalo di larang kpai aja yang sponsorin audisi bulutangkis tuk cari bakat anak muda hmm,3
baca tuh semua twitter emang enak dihujat selama ini selalu dipuji,1
ciri khas negara berkembang sponsor olah raga pakai perusahaan rokok,1
emang rokok di larang di indonesia emang rokok barang terlarang apa anak yang di audisi di paksa untuk merokok kan tidak kecuali rokok di larang di indonesia dan anak yang ikut audisi di suruh foto dengan rokok baru kpai bisa bicara,1
jadi sebenarnya masalah brand logo atau eksploitasi sih kmren baca karena eksploitasi ya kalau tidak salh,1
kpai ini kurang kerjaan di jalan raya besar iklan rokok non stop jam pada liat tidak si,1
memangnya ada selain produk rokok yang mau menyandangkan dananya bubarkankpai,1
saya setuju sama kpai sih misal emang niat djarum itu tulus untuk mencari potensi atlet pebulutangkis fokus aja ke tujuannya tanpa iklan rokok tanpa spanduk rokok tanpa menonjolkan rokok kalau ada iklan rokok sama saja ini racun terselubung misal bener tulus baik hati mencari atlet bulutangkis handal di seluruh pelosok nusantara loh ya pasti tidak mementingkan iklan pure social activity dan pengabdian tanpa pamrih logikanya itu aja sih mikir,1
kpai mau jadi penyandang dana bibit muda bubarkankpai,1
pertanyaan saya sederhana apakah semua orang di kpai bukan perokok aktif,1
bubarkankpai kerja tidak jelas apa buat sensasi saja,1
itulah kpai mikirnya pake dengkul jadi dangkal,3
gaji orang kpai aja gantiin sponsor djarum biar audisi bulutangkis tetep lanjut tapi jangan ada logo dan brand kpai situ mau,1
mungkin kpai kepengen ganti pb djarum menjadi pb paku atau pb golok atau mungkin pb simatupang pb atau tb ya jadi terbalik gara gara kpai,1
orang pb yang punya djarum mosok dinamai silet,1
pb kpai,1
coba kpai survey kegiatan pb djarum lebih banyak manfaatnya atau mudaratnya pecat pengurus kpai,1
wajar kalo cuman promosi namanya juga penyandang dana kalo atlet nya di suruh ngerok k ya kamu boleh ribut bubar kan kpai,1
logika bodol saja dan kaca mata kuda saja yang dipakai kpai sehingga pemahamannya mentah moga kehidupan mereka itu membumi sehingga bisa memahami arti hidup sebenarnya ini aktifis sontoloyo mengharapkan semua orang ikut pemikirannya padahal mereka belum memahamiarti hidup bersama dengan orang yang tidak sama pandangannya,3
mungkin pengurus kpai ini terlaku pandai jadi kita yang tidak tahu cara berpikir mereka jadi sebaiknya di ganti saja pengurus kpai nya,1
kita juga tidak ngerti sama logika kamu kpai audisi bagus mandiri n hasilkan atlit kelas dunia kok dilarang kenapa tidak sekalian orang tua tidak boleh pondokin anak nya waktu masih kecil bubarkankpai,1
lembaga kpai enaknya di bubarkan saja tidak ada untungnya pemerintah membiayainya habiskan anggaran tok,1
jika kpai menitik beratkan kepada masa depan anak ini maka kita kembalikan apakah negara sudah siap dengan plan jalur prestasi untuk bidang olah raga yang tanpa di gandeng oleh swasta coba kita tengok turnamen sepakbola pemerintah pun berdampingan dengan pihak swasta untuk menyelenggarakannya jika konteks survei yang dilakukan hanya menitik beratkan pada kata djarum maka salahkan produknya karena pb djarum hanya salah satu anak perusahaan yang peduli terhadap prestasi anak negeri dalam bidang bulutangkis jadi monggo jika kpai sudah mantab dengan keputusannya maka harapan kami selamatkan mimpi anak bangsa untuk berkiprah di bidang bulutangkis agar tetap dapat mempertahankan harumnya dikancah internasional walaupun sebelumnya atlit tersebut diseleksi dan dibesarkan dari sebuah perusahaan rokok tersebesar yang masih peduli terhadap nama indonesia bukan hanya meraup keuntungan dari prodak penjualannya,1
kalo tidak ada logo atau gambar mau dapet duit dari mana dul mendingan bikin aja pb kpai biar enak dan damai gimana,3
semoga diberi kemudahan jangan sampai mimpi anak bangsa menjadi atlit bulu tangkis sirna dan malah stres sehingga pake narkoba dan ke hal hal buruk lainnya amin,1
semoga diberi kemudahan jangan sampai mimpi anak bangsa menjadi atlit bulu tangkis sirna dan malah stres sehingga pake narkoba dan ke hal hal buruk lainnya amin,1
hallo komisaris kpai jangan anda bicara mengenai prestasi anak bangsa melalui pb jarum yang dikait kaitkan tentang merokok karena pb jarum adalah perusahaan rokok zaman skrg anak usia sd klas vi sudah ada yang merokok n bagian pengguna narkoba apa tindakan kpai slama ini terhadap mrk anak tersebut n apakah kpai sudah bisa melakukan yang terbaik kepada anak seperti pb jarum kalau belum parah ya kalian kpai bubar aja kalau cuma makan gaji buta kerja iya triak doang,1
pengurusnya kpai saja diganti total lakukan pemilihan ulang masih sangat sangat banyak permasalahan anak disekitar kita eh kok ngurusin pb djarum,1
hadeh kpai parah juga ya tidak bisa ngebedain pb djarum sama pt djarum bego apa tolol sih,3
terus logonya ganti logo kpai sedih oi ini olahraga pembinaan olahraga ya dari dini bos,1
pasti ibunya nih anaknya tidak lolos seleksi atau gak tidak ada prestasi sama sekali makany tidak peduli dia sama anak yang berprestasi bubatkankpai,1
bubarkankpai organisasi tidak guna dan unfaedah,3
masalahnya mba kenapa baru sekarang dimasalahkaaan kan itu aturan dari tahun trus kegiatan djarum juga sudah ber tahun,1
mungkin hasil penelitianya benar tapi peneyebab mereka merokok bukan karena audisi bulu tangkis atau kaos yang dipakai dan sebagainya tapi lebih ke faktor lingkungan kalau memang peduli ini harusnya yang digarap siapapun juga tahu kalau djarum itu rokok tapi kuga bukan dari audisi juga kpai tidak fair unfaedah saya setuju bubarkan saja,1
kpai minta jatah,1
kalau gitu sekalian aja iklan rokok di tv radio media cetak sampai online dilarang juga kecuali ada maksud tersembunyi,1
logika kamu kpai dimana namanya juga sponsor jadi iya wajar x ad logo sponsor nya bubarkan kpai tidak ad faedah nya sinetron n acara tv yang tidak senonoh banyak di tonton anak aj tidak diurusin malah ngurusin pb djarum,1
kalau anak yang di ekspos buat demo berjilid dipakai buat alat politik kok kpai bungkam coba donk kpai jelaskan jangan ngeles,1
kamu pikir mau bina atlit bayar pakai ludah logika kamu mana,1
tidak ada urusan lain apa ya program sudah bagus mencari bakat generasi muda kecuali kamu ada program pengganti yang selevel wah gela sih ini,1
namanya juga sponsor mana ada sponsor mau membiayai tapi produknya tidak boleh ditampilin uda rumus ekonomi itu kalau kpai keberatan ya ganti kpai dong yang modalin,1
dengan logika yang sama bolehkah kalau saya minta kpai juga melarang pertamina shell toyota honda dll anda tahu tidak produk mereka sejatinya berbahaya bg kesehatan menimbulkan polusi asap belum lagi pabrik korek api dan sebagainya dll berbahaya itu semua bg kesehatan terutama anak jangan lupa indofood sg indomienya pinter kan saya sama dengan kpai,1
punya otak buat mikir selalu menganggap masyarakat kita bodoh bubarkankpi,3
dengan meminta pb djarum untuk stop memggunakan atribut djarum kepada anak yang ikut apakah bisa lamgsungbuat anak tidak akan merokok seharusnya yang di protes itu adalah toko warung dan supermarket yang menjual rokok,1
lah selama ini yang bikin indonesia juara di badminton siapa yang mendidik dari mana sponsor dari mana tolong kalau ingin minta sponsor minta aja skrg prestasi kpai apa digaji juga dari apbn bukannya mendukung malah bikin rusak prestasi bangsa tetap bubarkankpai,1
bubarkankpai apa hasil kerja anda,1
kpai tidak ada gunanya habiskan a nggaran negara bubarkan saja mubazir mending uangnya dipakai untuk audisi anak berbakat bidang olahraga,1
bubarkan kpai bukan kali ini saja kpai unfaedah sudah sering kali kalau ada kasus selalubkpai membela yang salah selalu seharusnya introspeksi jancuk,3
woi kpai goblok bilang warga otak dangkal coba kamu liat pb djarum itu persatuan bulutangkis bukan jualan rokok namanya sponsor pasti pasang label lah masalah anak rokok tidak rokok ya itu masalah ortunya bukan pb djarum nya emang anak ad yang disuruh iklan merokok yuk anda yang otak dangkal wahai kpai lagian anak demo diem aja lo,3
pernah tidak ada penelitian tentang idola atlet yang dari club yang disponsori rokok trus karena mengidolakan atlet itu akhirnya jadi merokok tidak ada hubungannya itu djarum memang dari dulu sudah dikenal abg perusahaan rokok tapi bukan berarti anak gara fans sama atletnya trus jadi merokok tidak masuk akal dulu kemana aja kenapa skrg baru ribut,1
kpai pengidap djarum pobia kasian deh,1
justru kpai berpikir sempit sukanya bikin heboh aja tapi kpai nihil terobosan kalo tidak penting mending kpai bubarin aja deh,1
pertanyaannya kpai melakukan survey tidak penyebab atau dorongan anak atau orang yang merokok akibat promosi pb djarum lewat bulutangkis geblek bubarkankpai,3
kpai tidak ada kerjaan nya kalau hal yang berbau duit cepet coba kalau hal berbau pidana ya cuman liat trus ilang begitulah kenyataannya,1
bubarkankpai,1
sepertinya kpai di serang oleh para ahli hisap nih negara gitu lho negara surganya ahli hisap ud di ude ud di ude ud di ude,1
lah yang saya tidak mengengerti lagi logika berpikir kpai di mana apa kalian belum bisa menerjemahkan mana yang iklan mana yang tidak dimana mana sponsor selalu menampilkan logonya kebanyakan makan micin ya,1
selama tahun saya hidup di dunia tidak pernah ada niatan merokok gara gara mengidolai pebulu tangkis kpai mengada ada saja bubarkankpai,1
saya bingung wadah yang jelas menghasilkan generasi yang membanggakan bangsa malah dikritik kalau masalah logo atau brand ya wajar lah soalnya mereka yang ngeluarin dana kok kalau emang berani dan bisa bikin tuh pabrik rokok di indo tutup semua baru saya acungin jempol,1
susah lah lawan gurita haha,2
banyak alasan kamu,1
kpai saya kira tidak ada faedahnya bubarkan saja,1
biar aja produk roko emang uangnya dari sana kalau tidak siapa yang mau bayar uang dari mana kayak bisa kejait aja kalau cuma ada benang tidak ada jarum,1
ya itu tugas kpai untuk sosialisasi kepada anak agar tidak berpikir negatif dengan nama djarum bukan lantas minta menurunkan brand atau logo tersebut hadeh sejak saya lahir hampir tahun lamanya sudah familiar dengan nama djarum sebagai merk salah satu rokok lalu apakah saya jadi merokok tidak pernah sama sekali yang saya pahami pb djarum adalah tempat pembinaan para atlet badminton itulah yang harus disosialisasikan ke anak pembinaan ke anak agar bisa menggapai mimpinya untuk berprestasi,1
harusnya dari kpai turun buat penyuluhan ke orang tua masing bukan karena ada logo rokok jadi anak nya merokok atlit yang diidolakan saja tidak merokok tidak mungkin cuma ngeliat logo rokok jadi merokok logikanya dimana,1
bubarkan kpai tidak punya kerjaan makan gaji buta,1
kpai gagal paham dalam simbiosis bisnis,1
pegawai kpai apa tidak merokok,1
coba tanya suami anak keluarga anda apakah mereka perokok kaca kaca kirim ke kpai,1
ini bicara logika atau tidak ngerti yah di dunia tidak ada yang gratis buang air kecil aja bayar rp,1
selama ini ngapain aja kpai coba liat ke daerah banyak itu anak tidak bener bukan cuma merokok aja ngapain aja kamu kamu pikir djarum seleksi anak berbakat biaya nya pake daun mangga ada solusi pendanaan atau intinya cuma cari dana yang otak nya dangkal kpai antara dangkal atau kepinteran cari komisi urusan belakangan perlindungan anak indonesia nya,3
kalo ada solusinya saya dukung tapi kalo tidak ada solusi hujat kpai,1
mau ngetop di ilc serang jokowi olahraga serang pb jarum orang paling kaya dan pemilik bca,1
logikanya gini deh bu kalau perusahaan mensponsori sesuatu pasti menuntut agar nama perusahaannya dicantumkan kalau tidak boleh dicantumkan lalu apa insentif bagi perusahaan coba deh kpai carikan donatur selain djarum bisa tidak kalau tidak bisa mendingan jangan larang deh kalau mau menekan angka penjualan rokok jangan begitu caranya kasih edukasi kepada masyarakat sudah prestasi olahraga kita nyungsep di mata internasional pakai ngatur perusahaan mana yang boleh mensponsori event olahraga,1
dimana kpai,1
sedih kalau bulutangkis tidak juara lagi gara kpai rupanya kpai senang dan bangga melihat indonesia dihina sama negara lain karena prestasi olahraga semakin menurun bubarkan kpai,1
gini aj deh kpai bisa tidak nyari sponsorship seperti djarum untuk menggantikan peran pb djarum kalau memang harus bukan dari produk rokok sok kita tunggu buat dulu penggantinya baru bubarkan pb djarum saat ini pemerintah tidak punya dana besar untuk majuin setiap cab olah raga yang kelasnya dunia lalu kalau ada beasiswa dari pb djarum kenapa tidak toh anak didiknya tidak ada yang dicomot buat jadi brand ambassador produk rokok nya lebay mening urusin tuh bocah yang ortunya terpapar radikalisme yang bawa anak demo khilafah itu yang urgent ketimbang ngoprek sesuatu yang sudah terbukti lebih bermanfaat buat bangsa,1
apakah kpai menggunakan cara berpikir sebagai pihak djarum,1
anda orang pintar tapi di sini anda terlihat bodoh dengan anda menjawab seperti itu untuk masalah perokok usia dini itu sudah semestinya jadi tamparan keras vuat keluarga jangan malah menyalahkan pabriknya dan jangan salahkan promosi mereka karena merekapun promosi atau iklan di jam malam yang notabennya anak kecil sudah tidur dan kalau pengawasan benar juga tidak bakalan kena rokok ko,1
pb djarum bukan produk rokok bubarkankpai,1
pb djarum bukan produk rokok bubarkankpai,1
logika kpai dimana pb djarum sebagai penyandang dana wajar logonya mau ditampilkan dalam audisi,1
bubarkankpai dibayar pake uang rakyat cuman untuk bersilat lidah anak kampanye pilpres terpapar radikalisasi mengalami pelecehan dibiarkan,2
pemikiran dangkal opo dengkul,2
selama ini pb djarum sudah banyak melahirkan atlit bulutangkis yang mengharumkan bangsa dan mereka melakukanya juga pastilah membutuhkan dana mereka putar mendapatkan dana dari iklan masa hal itu mau ditutup jalan tengahnya iklan boleh ditutup tapi kpai membiayai dana untuk atlit mampu tidak saya yakin pasti kagak mampu jadi jangan dihalangin lah negara lain juga melakukan hal yang sama jangan dianggap rakyat bodoh semua ya kpai saya sebagai rakyat juga ingin melihat bangsa berprestasi,3
goblok di pelihara kpai,3
djarum sih tidak rugi yang rugi ya anak bangsa yang tidak mendapat kesempatan untuk berkarir coba cari sponsor lain yang mau,1
setuju stop program djarum penjaringan atlet bulutangkis ingin tahu dampak nya terhadap kpai dan perbulutangkisan indonesia,1
omongnya plintat plintut isuk dele sore tempe otak telo nya terlalu jangan sudah terpapar paham tertentu nih,2
dimana kpai,1
penjeladan kpai kaya orang yang tidak tamat sd,1
bubarkankpai,1
nahh lohhh kpai gmna tuh,1
tidak becus ni kpai,1
kalo beasiswa djarum dibubarin karena ada kesan rokok nya gimana dengan sampoerna yang program csr nya juga banyak kpai berani salah langkah kayanya nih kpai nya,1
company ko diaamakanndg produk nalarnya dimana kamu to mbak e,1
oke kalau mau diajak main logika ya kalau rokok itu haram dan beracun kenapa masih bisa diperjualbelikan sampai saat ini sekalian saja distop tidak bisa kan artinya apa artinya anda semua itu munafik tahu tidak pasti ada kepentingan dibalik ini semua,1
sekalian aja anak anak dilarang tinggal di kota kudus karena penghasil rokok kliatan koplaknya kpai pb djarum ada sebelum kpai berdiri ngerti opo ora bu,1
sekarang yang pasti djarum sudah tidak mau ngurus jadi terserah kpai sebodo amat lah,1
coba sekali kpai perhatikan juga sinetron yang mengajarkan pernikahan dini pacaran usia dini kebut an dijalan supaya adil,1
para juara bulutangkis jebolan pb djarum yang telah mengharumkan nama indonesia di mata dunia apakah perokok semua kalaupun ada yang perokok apakah rokoknya merk djarum buat pb kpai aja bu,1
bertahun tahun djarum berkiprah berjasa menelorkan pebulutangkis hebat buat indonesia kenapa baru sekarang di permasalahkan selama ini kemana aja halooo mending urusin aja tuh anak anak yang masih banyak menjadi korban kekerasan seksual,2
tanyakan anak itu merokok tidak sebelum atau setelah ikut atau menonton audisi pb djarum,1
