Kalimat;label
Djarum punya niat baik menghibahkan dananya buat pengembangan prestasi badminton Indonesia dan mewujudkan mimpi anak bangsa yang ingin jadi atlet badminton dunia. KPAI seharusnya tidak melihat dengan kacamata kuda melihat lebih bijak, bantu mencari solusi terbaik bukan bikin gaduh dengan mengatakan  Djarum sudah melakukan eksploitasi anak.;1
setuju BUBARKAN KPAI#HAK ORANG TUA DAN HAK SPONSOR NEGARA CUMA BANGGA SAJA.;1
Pertanyaan yg diajukan utk survey pun sudah tidak pas, coba kalau yg ditanya persepsi tentang pb djarum, pasti jawabannya beda. Kelihatan kpai nya nyari2 kesalahan.;1
Munafikun trus trang aja slesai;3
Logika mana yang tidak dimengerti? Menggunakan nama Djarum? Dari awal namanya sudah demikian karena bagian dari kepedulian sebuah perusahaan terhadap olahraga. Apa menurut logika KPAI mereka harus tukar nama jadi Mesin Jahit? PB Djarum itu bukan brand image rokok. Djarum Kudus barulah brand image produk rokok. Tolong jangan mengedepankan pemikiran KPAI saja, kalian tidak ada apa apanya kalau anak anak yang ikut audisi tidak ada. Pertanyaannya, sudahkah kalian menyerap pendapat anak anak tersebut sehingga berani menyatakan mewakili mereka?;1
Ada bibit minions sama Daddies, negara lain ketar-ketir, ehemmm;1
Duit kpai untuk bulu tangkis bisa g?�;1
Survey saja kata sutra.� Pasti banyak yg mikir kondom!.� Gara2� jarum identik dengan rokok. Semuanya dianggap sama.;1
Ngga ads orang ngerokok blangsak negara,emang penyumbang cukai terbesar dari mana kl ga dr rokok?...djarum kan salah satu pengusaha terkaya indonesia.kalo berani...tutup pabrik nya jika mslh nya anak2 terpapar rokok...emang ada atlit ngrokok selagi mrk aktif?...pikir!!;1
ganti pimpinan kpai yg arogan;1
#ganti pimpinan KPAI;1
%u2063Menjadi Atlet Berprestasi itu Mahal !  Dunia Olahraga dan dunia pendidikan saat ini berbanding terbalik, kalau anak ingin mengikuti dunia pendidikan sekarang banyak yang gratis asal disekolah negeri, tapi coba geluti dunia olahraga... tidak ada yang gratis di olahraga !   Sampai sekarang jika Anak-anak ingin diarahkan menjadi juara dunia di olahraga maka kita harus berpikir panjang, tidak murah, butuh modal uang besar !  Orangtua harus biayai anaknya dengan memasukan ke klub, serta memenuhi biaya perlengkapannya, memberikan asupan gizi dan vitamin yang cukup, membiayai ke berbagai turnamen dan sebagainya.  Saya buat simulasi biaya minimal yang dibutuhkan anak dalam sebulan jika menggeluti olahraga prestasi : - Biaya ikut klub olahraga (dari 250 ribu - 500 ribu) - Minuman isotonik / vitamin per-latihan minimal 10.000 - Biaya seragam latihan (100 rb-300 rib)  Tambahan biaya tahunan (minimal satu kali setahun) - Perlengkapan diri (Sepatu, kaos kaki= 500 rb-3 jtan) - Peralatan olahraga (r;1
anake gagal audisi jale;1
KPAI = Komisi Pemberangusan Anak Indonesia;1
KPAI ngelantur dan membingungkan, mungkin kurang piknik...;1
anak2 dipake demo hti ... loe diem aja... anak2 diajari ucapan kebencian dan makian ... loe gak bersuara... anak2 diajari teriak bunuh bunuh... loe gak ngoceh apa2... anak2 dijadikan pengemis dijalan yg penuh debu dan polusi ... loe gak urusin... sekarang anak2 dididik dibiayai diopeni jadi orang bener dan berprestasi... loe hujat... LOE PUNYA OTAK GAK SICH ? APA DUIT LOE UDA ABIS NYALEG GAGAL KEMAREN TERUS SKRG MINTA JATAH DENGAN NGEMPLANGIN ORANG ???;1
Bisa bisa semua pabrik pabrik ditutup KPAI dg alAsan eksploitasi anak , KPAI cari panggung�;1
Kok ga dibuka anak2 yg ditanya soal djarum usia berapa aja? Klo yg ditanya anak smp sma ya pasti sebagian besar tau merk djarum. Klo anak sd ya mgkn ga sampe setengah yg tau. Itupun taunya karena mgkn orangtuanya yg merokok. Jgn jd kan brand awareness sebagai eksploitasi. Klo logikanya gitu berarti di baju anak2 ga boleh ada gambar dan merk2 kendaraan bermotor karena anak2 brarti dieksploitasi untuk kampanye kendaraan bermotor yg berbahaya buat anak2.;1
pabrik motor tolong ditutup soalnya ada anak jatuh dari sepeda motor, pabrik hp semua tolong ditutup karena banyak anak2 mainan hp, ohh iya sama TV juga pabrik nya semua ditutup dong karena gara2 TV anak2 sulit belajar, dan tolong cari lagi alasan2 yg tidak bermutu karena gerombolan KPAI itu ahlinya ;1
brarti pulau madura juga harus di steril kan dong, pulau madura kan dulu dikenal sebagai penghasil garam, gudang garam..   trus kata sempurna juga harua diganti, sempurna juga identik dengan rokok..  angka 2,3,4 gak boleh disebut berurutan, karna merupakan brand dari rokok juga.   apalagi ya.. %uD83D%uDE02;1
Saatnya skr tugas KPAI tuk mencari bibit muda bulu tangkis Indonesia sbg  akibat mundurnya PB Djarum. Kl gak bs maka sebaiknya bubar aja.;1
Akhhh banyak alasan, merokok itu pilihan individu,,,karena djarum sudah banyak berjasa pada negeri ini,,,anak anak yg dibesarkannya terbukti bisa mengibarkan nama indonesia di kancah dunia,...KPAI yang habisin dana negara mana sumbangsih untuk negeri di kancah international???;1
kaga punya otak bener yah ini orang.. kalo ada 68% anak bilang bahwa djarum itu rokok, yah itu kan bukan artinya mereka pasti merokok..  itu namanya Brand Image.. merk yg dikenal oleh masyarakat.. dan itu sangat wajar.. sama kaya anak2 ditanya Bango itu apa? atau Aqua itu apa? atau Yamaha itu apa? kan bukan artinya anak2 itu selalu menggunakan merk tersebut, tapi mereka tahu karena brand tersebut terkenal..;1
komisioner e ngelantur.;1
Ente memakai survei abal abal yg tidak ada kaitannya dengan audisi! TANYAKAN PADA ANAK ANAK ITU APAKAH MEREKA DISURUH MEROKOK ATAU DIIMING IMINGI ROKOK? WALAU TANPA AUDISI PUN SEMUA TAHU DJARUM ITU MEREK ROKOK! LANTAS APA MEREKA MENGEKSPLOITASI SEMUA ANAK ANAK INDONESIA? JAWABAN BODOH DAN CUMA CARI ALASAN AGAR TIDAK DIHUJAT! ANE LEBIH MEMILIH KPAI DIBUBARKAN DARIPADA AUDISI YG JELAS JELAS MEMBANTU RAKYAT MISKIN BERPRESTASI MEMPERBAIKI TARAF HIDUP MEREKA YG DIBUBARKAN!;2
yang setuju #BUBARKAN KPAI mana jempolnya;1
Dari 68% anak yang mengatakan djarum adalah rokok, berapa % yang merokok? Kalau anak-anak merokok yang disalahkan pabrik rokoknya? Bagaimana kalau anak-anak naik motor terus jatuh, apa bisa menyalahkan pabrik motornya?;1
#gantipenguruskpai;1
satu hal yg pasti : BUBARKAN KPAI !!!!;1
"KPAI komisi perlindungan anak....terus anak"" yg dilampu merah ngamen,minta"" didiemin aja gpp yaaa,saya rasa itu lebih penting diperjuangkan ketimbang ngurusin logo dikaos...";1
KPAI bubarkan saja. Toh anak anak sdh dilindungi sama polisi;1
Lucu KPAI, anak ditanya Djarum, tidak ditanya PB Djarum, lembaga Indonesia aneh, gitu juga masih berani ngasih penjelasan, dan kelihatan yak lassss�;1
Ya iya lah semua org tau nama djarum. Kalo nama lo emang nggak nggak ada yg tau. Jadinya terima kenyataan boss. Djarum semua org tau. Elu?? Dulu nya nggak ada yg tau, tapi sekarang kita tau kalo lo adalah org nyinyir. Hahahaha;1
cuman satu saja , bubarkan komisi benalu ini;1
mesti ni orang baru keluar dari goa y sampai pelosok desa juga pasti jawabnya jarum itu y jarum jahit kalau g y rokok dari kakek2 juga ud terkenal begitu masalah anak2 merokok jangan salahkan yang buat rokok coba tanya orang tua mereka gmana? saya ga merokok karena orang tua g merokok dan mendidik buat g merokok temen2 pada merokok karena mereka juga melihat orang tuanya merokok;1
Sebaiknya KPAI diswastakan saja,.;1
Begitulah cara oknum KPAI nyari setoran.....�;1
Penjelasan yang mengambang dan hanya menegaskan seolah pengetahuan mereka lebih tinggi dibanding masyarakat pada umumnya, Anak2 tdk hanya terpapar asap rokok tetapi juga polusi asap kendaraan, lalu kenapa para komisioner itu tidak protes kepada pabrik kendaraan.;1
Lah emg lu kira yg danain pemerintah, itu kn nama brand nya yg hasilin duit;1
logika? sok kayak punya otak aja. Anak sampai lulus SMA, bisa dikatakan masih jadi tanggung jawab ortu. Kalau si anak merokok, berarti ortunya ga mampu mendidik anak dengan benar. Bukan salahnya Djarum. Sama dengan anak belum cukup umur sudah nyetir sepeda motor, masa Honda yang salah? itu salah ortunya kurang pengawasan atau malah ortunya yang nyuruh dengan berbagai alasan. ;1
coba elu danain untuk beasiswa anak calon beasiswa djarum;1
Kok anak dipakai demo HTI diam saja ????�;1
Coba KPAI danai sebagai sponsor ajang pencarian bakat olahraga Bulu Tangkis... Kasih solusi jangan kaleng2;1
Mengambang penjelasan nya....;1
ada udang di balik kpai, waspadalah.. kalo di lihat dari kata kata seteril dari Djarum...;1
Tutup aja pabrik rokoknya klo berani.....;1
Hidup harus balance. Kalau perusahaan Djarum dianggap berdosa karena memproduksi rokok, setidaknya mereka pun menunjukkan sisi baik dg mendukung program atlet bangsa.;1
Stop anggaran kpai alihkan ke olah raga biar pd nganggur luh�;1
KPAI yg terhormat Pertanyaan saya tdk banyak apa yg sudah KPAI sumbang kan buat negara? Pernah kah KPAI berhasil mengumandangkan lagu indonesia raya serta berkibar nya merah putih di dunia international dg prestasi? Banyak hal2 yg mengeksploitasi anak yg sudah jls2 dri marak nya yg memperkerjakan anak sampai bertaburan nya anak2 dijln raya, berkeliaran dimlm hari dsb Semesti nya itu tugas KPAI Hadoh para komisioner KPAI sehat;1
yg dimaksud exploitasi kalo si anak itu diperkejakan secara paksa, ini bukan dipekerjakan tp di audisi untuk dijadikan atlet dan sewajarnya kalo dijaring dari usia anak2 kelak dewasa mereka sdh matang. terkait logo kan itu logo perusahaan dan yayasa� yg kebetulan punya pabrik rokok, kecuali yg mereka pasang adalah logo bungkus rokoknya.;1
Gak ada masuknya logika nya,kayak cmn dia aja yg nganggap pb djarum itu rokok,lg an rokok di jual bebas dimana2,mau ada pb djarum apa gk,semua jg gampang bli rokok,hadeehh,yg di urusin bukan hal2 yh substansial cmn remeh temeh,percuma pake angaran negara;1
Audisi pb djarum sejak 2006 sdh menghasilkan juara2 bulutangkis level dunia, apa yg sudah dihasilkan kpai sejak di bentuk? ......masih banyak anak2 yg ngemis dijalanan, masih banyak anak2 yg gak bisa sekolah padahal dijamin UU, masih banyak anak2 yg ....ahh...terlalu banyak.. jadi apa yg sudah kpai hasilkan utk anak2 itu?;1
Tidak tepat minta kpai dibubarkan, kalau ganti komisionernya saya setuju sekali;1
Jasa baik dan positif dari pb djarum dibalas air tuba.;1
Saya rasa lbh tepat kalo hastagnya diganti jadi #rombakkomisionerKPAI, krn terlihat dari statement2 mereka yg dangkal dan ga berbobot. Coba dibuka di publik kajian surveynya, saya jd ragu dengan dalih mereka ini. Setelah jd polemik baru berkilah alasan ada survey segala.;1
%u2063Salah satu contoh yg kongkrit didepan mata masih byk anak2 terlantar diluar sana jadi pemulung, peminta2 ataupun yg hidup dari kata layak apakah KPAI sudah mengurusi mereka mereka itu ? Gak heran kalau Indonesia makin tertinggal dari negara2 lain krn terlalu byk yg kritik tp tdk memberikan solusi. ;1
Saya jg pakai logika saya...KENAPA YG ANDA PROTES HABIS BUKAN NEGARA YG MANA SDH TERANG2AN MELEGALKAN ROKOK?;1
buka dong data surveynya ke publik ,jadi pengen tahu juga, anak usia berapa yg bilang jarum itu rokok kok sampai 68%, seharusnya kpai konsen ke anak balita yg banyak dianiaya orangtuanya akhir2 ini, itu jauh lebih bijak dan bermanfaat;1
Salah satu contoh yg kongkrit didepan mata masih byk anak2 terlantar diluar sana jadi pemulung, peminta2 ataupun yg hidup dari kata layak apakah KPAI sudah mengurusi mereka mereka itu ? Gak heran kalau Indonesia makin tertinggal dari negara2 lain krn terlalu byk yg kritik tp tdk memberikan solusi. ;1
Masih bagus Djarum mau menjadi sponsor dan sudah lama pabrik rokok ini berjasa menghasilkan bibit2 bulutangkis dinegeri ini dan membanggakan negara , kenapa KPAI nggak dulu2 aja complain dan baru sekarang ada apa ini ........? sementara apa prestasi dari pada KPAI sendiri .......?  ;1
sebenarnya ada benarnya juga jika brand saja yg di larang karena ekploitasi. tapi bahwa itu berdampak itu hanya omong kosong belaka. saya perokok bukan karena iklan di tivi atau banner yg super besar atau apapun. saya menjadi perokok karena lingkungan saya perokok termasuk orang tua saya. keponakan saya tidak meroko sampai hari ini sudah berumur 30 tahun padahal hidup bersama dari kecil hingga dewasa di lingkungan perokok juga.  jadi KPAI melarang dengan alasan baju beriklan rokok membuat anak anak merokok itu yg di lawan masyarakat. karena tak ada buktikan;1
kita itu jika bertindak atau bersikap harus dipikirkan dampaknya, PB DJARUM selama ini telah banyak menghasilkan atlet-atlet Bulutangkis yg berprestasi hebat, jika polemik ini terjadi dan tdk segera dihentikan maka kita tidak akan pernah maju. Saran saya aturannya/PP nya saja dirubah. Selesai;1
JARUM SUDAH CUKUP BAIK MAU DONASI UTK OLAHRAGA DIINDONESIA.. APA KPAI BISA CARIKAN PENGGANTI DONATUR UTK OLAHRAGA TERUTAMA BULUTANGKIS. #BUBARKAN KPAI LEMBAGA TIDAK BERGUNA;1
Rokok itu menyenangkan tp merugikan sekali bg kesehatan, dimnpun ada %u2063significant steps to limit sponsorship by tobacco companies.;1
Terus KPAI sudah berbuat apa untuk mendidik anak2 indonesia supaya berprestasi di segala bidang? Saya belum pernah baca atau dengar langkah KPAI ke arah itu... Atau KPAI BISANYA HANYA MELARANG SAJA?;1
ah anak saya ditanya jarum, lari dia di kira mau di suntik. yg ditanya anak2 mana?, kalo yg ikut audisi biasanya keluarga olahragawan, jarang yg perokok.;1
Cuma dia yang berlogika yang laen dianggap gak pake otak. Tolong cari kata-kata yg tepat bu.�;1
deal2an duit! ga di ladeni akhirnya KPAI kena batunya lu dah bisa apa buat negara ngabisin duit ga ada hasil masih neken� ujung�nya minta duit;1
Banyak ngomong KPAI , kalau KPAI berasa sanggup ya sponsorin pencarian bakat seperti PB lah. Bukan mengkritik, terlalu banyak organisasi gak jelas memang di Indonesia ,dikasih hati pada minta jantung!!!!!;1
%u2063Semua tahu rokok berbahaya, iklannya tidak boleh pakai anak anak, tapi prioritas KPAI seharusnya di masalah eksploitasi anak dijadikan buruh, psk, pemulung, pengemis, teroris, alat politik dll apakah sudah beres. Kalau masih ga nyadar ya sdh lah. ;1
saya kok jadi ikut geregetan sama KPAI ya...kegiatan yang bener malah dianggap seolah-olah salah, sementara tayangan tv yang terang-terangan mengeksploitasi anak dan bahkan banyak yang memberikan dampak negatif bagi jutaan anak di indonesia malah di diamkan.;1
saya lihat anak yg merokok ga perna merokok jarum super ada juga merokok sampoerna kpai ngaur bubarkan;1
di racunin ama bani gurun nih kpai alhasil nkri bubar secara udeh ada yg mau bersusah payah maju in bulutangkis eh di bilang eksploitasi anak ...lha kampanye pilpres aje di monas jg gbk ntu banyak anak anak dan kpai diem diem bae ...#bubarkankpai !!!!!;1
KPAI sontoloyo ... urusin tuh sinetron yang jelas jelas merusak mental generasi muda ....;3
Gak ada manfaatnya buat negara ..langsung dibubarkan saja..;1
Bubarkan KPAI, lembaga nggak guna!;1
Awalnya fokusnya ke Ekploitasi Anak, sekarang keluar jalur ke pirihal Rokok. Kok jadinya plintat-plintut gitu KPAI....???;1
corong khilafah;1
Apapun statemen pembelaan loe yg gak mutu itu... Intinya bubarkan KPAI cuman pemborosan uang negara yang gak ada hasilnya selama ini;1
KPAI kebanyakan teori........BUBAR...BUBAR.....BUBAR!!!!!!;1
Merokok  / tidak itu urusan masing�,,,bukan urusan KPAI...beli rokok juga bukan uang dari KPAI...DOSSSSSS;1
"penampilan munafik bu ajug2ny ""ADUL"" mending urusin tu audisi sinetron anak yg jls2 lbh meng ekploitasi anak yg kurang mendidik demi sebuah acara sinetron.,, setelah tenar malah lebih berprilaku menyimpang kenal dg narkoba dan dunia malam,, dimana prestasinya bosss..ok. KPAI ini para gaji buta merugikan negara.";3
Duit... Duit... Wkwkwk;1
Ya sudah....silahkan KPAI...mencari sponsor untuk pembinaan bulutangkis anak anak....bisa kah?;1
Komedi banyak gal lucu karena tekanan KPAI,.Budaya Indonesia terpaksa syariah gara gara KPAI, BUBARKAN KPAI !!!!!!!!!!!!!!;1
#bubarkanKPI;1
#BUBARKAN KPAI;1
Indonesia mkin lama mkin bnyk org aneh. Prestasi KPAI itu apa? Bubarkan saja!!;1
logikanya mau bener sendiri, coba kalau pakai PB djarum pasti orang ngak konotasi rokok, lagian PB Djarum dari dulu juga konsen ke bulutangkis, jadi ada rokok atau tidak ngak ada hubungannya.;1
yang punya hajat djarum, terus suruh pake nama benang gitu ya?, ya wajar lah djarum mundur,,, terlalu rumit pola pikirnya kpai, bubarkan kpai..;1
BubarkanKPAI !;1
ibu yg gak pake logika, anak2 diajak berpoltik, diajak demo, diracuni khilafah, kok KPAI diam saja... sadar buk, sadar...;1
Muter-muter ibu ini..pb djarum sudah menawarkan ganti nama, anak2 bebas bawa kaus sendiri, tapi kpai yg bersikeras harus steril dari pihak djarum ;1
kayak pemain lenong bocah nih...ngeyel tapi ga kasih solusi...;1
bagi penggemar bulu tangkis kalo di tanya Pb djarum pasti jawabanya beasiswa  / bulu tangkis bagi perokok kalo di tanya djarum , ya 76 beda cerita lah;1
Bu, PB DJRUM dengan DJRUM itu berbeda ya;1
Bubarkan orang2nya kpai;1
logika ndasmu�;3
Setuju sih kalau audisi bulutangkis tanpa embel2 logo jarum, kalau utk beasiswa orang dewasa sih tdk masalah.;1
Seandainya KPAI juga tegas ke pihak-pihak yang mengeksploitasi anak di demo-demo dengan memanggil penanggung jawabnya saya rasa masalah  tidak akan diblow up seperti ini. Kenyataannya sekarang pendukung tagar KamiBersamaKPAI justru dari orang dari golongan tertentu dan pendukung seseorang. Kalau KPAI tidak berat sebelah masalah ini tidak akan jadi besar;1
PB Djarum bukan perusahaan rokok. Dia membawa brand rokok karena sponsornya memang pabrik rokok Djarum.;1
Apa ibu ga bisa duduk bareng dan menjelaskan permasalahannya dengan elegan kepada pihak Djarum bukan main tuduh secara arogan. Isinya benar tapi penyampaiannya tidak bermartabat.;1
#KPAI.;1
Ya elah cuma logo di baju kali , gak ada salahnya . Kecuali lu batasi bulu tangkis tapi kpai fah nyari jalan keluar atau sebagai sponsor. KPAI juancoxxx #bubarkanKPAI;3
KPAI apa sdh disusupi paham2 HTI atau Ormas2 radikal lainya....pemerintah harus cek ulang personel2 nya....;1
Emang Djarum mengajari anak didiknya unruk merokok?;1
Yah pasti Djarum nggak mau menurunkan logo, lha wong mereka sponsor. KPAI mau nggak bikin acara tapi logonya tidak dipasang di baliho? Berfikir kok sempit dan tolol amat sih!;3
KPAI urusin dong anak2 yg benar2 di eksploitasi yg menjadi pengamen dilampu merah,pengamen ondel2 dan macam2 lagi bentuk eksploitasi anak yg terjadi di depan mata kita, KPAI pasti lebih berwenang kan dalam hal2 yg sprti itu, ini kok ngurusin nya yg aneh2 heran deh... KPAI Dan LPAI apa fungsi nya? Jangan ngurusin anak artis doang anak2 yg betul2 butuh pertolongan gk diurusin. Dosa loh kalian2 itu anak2 yg bener2 di eksploitasi gk dijamah dan pasti kalian gk punya program dalam membersihkan anak2 yg berkeliaran dijalanan kan??�;1
"itu kan tataran ideal. audisi bulutangkis Djarum udah berjalan puluhan tahun, emang gara gara ada kata ""djarum"" trs anak2 pada ngerokok semua? kl skrg audisi dihentikan trs solusi KPAI apa? mending KPAI dibubarkan trs dananya buat pembibitan bulutangkis .";1
Saking pintar nya logika KAPAI jadi tapai...;3
kpai goblok .... cuma pengangguram doang. sudah saat nya d bubarkan saja .... ga penting;3
Apakah karena Ora kecipratan duit, jadi dipermasalahkan ?�;1
"%u2063""Kita juga menanyakan kepada anak-anak untuk meyakinkan survei yang dilakukan di 28 provinsi, dengan pertanyaan, kalau ada statement Djarum, apa yang ada dalam benak kalian? Sekitar 1 persen anak mengatakan Djarum itu jarum jahit, 31 persen mengatakan Djarum dalam konteks itu adalah audisi beasiswa bulutangkis dan 68 persen ini mengatakan rokok.   Apakah dipertanyaa ini, ditanyakan juga dari mana mendengarkan pertama kali nama Djarum? apakah dari beasiswa atau dari produk rokok? ... dan berapa persen hasilnya? jika memang KPAI melakukan penelitian ilmiah, tolong hasilnya dipublikasikan secara akurat,";1
saya penggemar PB. Jarum dalam hal badmintonnya, tapi saya enggak merokok, merokok bukan karena PB. Jarumnya tapi sudah turun-temurun dari buyut moyang pada merokok, tugas pemerintah meyakinkan merokok itu tidak sehat, kalau pemahaman masyarakat sudah terbangun mengatakan rokok tidak sehat pasti mereka tidak merokok. menurut hemat saya sangat tidak pas survei yang dilakukan KPAI. contohnya saya kalau bicara survei tentang tugas kpai apa? pasti banyak yang mengatakan tugasnya tidak jelas. jadi sudahlah jangan membuat pandangan yang menyesatkan, kalian di KPAI sana sudah berbuat apa terhadap generasi muda Negara ini? saat ini hanya PB. Jarum yang Welcome terhadap pengembangan bakat dan sudah cukup lama dan tetap konsisten akan pengembangan bakat, malah sekarang muncul kutu, parasit atau bisa dikatakan tumor yang mengamputasi pengembangan bakat tersebut. tumor, parasit, virus, kuman, bakteri itu bernama KPAI. #BUBARKANKPAI;1
"%u2063Dari hasil penelitian kesehatan dasar, lanjut dia, tingkat keterpaparan rokok pada anak pemula untuk merokok tahun 2013 sebesar 7,2 persen. Salah satunya akibat promosi produk rokok.  ""Pada 2018, tingkat keterpaparan menjadi 9,1 persen. Salah satunya karena promosi ini. Kenapa baru sekarang? Karena kami menunggu hasil riset kesehatan. Setiap promosi yang melibatkan anak akan berdampak,"" ujarnya.    Tolong KPAI, publikasikan siapa yang melakukan penelitian, dan publikasikan dalam jurnal nasional dan internasional agar teruji, ... bukan hanya sitasi doang tanpa tau siapa yang meneliti ... ";1
Di penelitian disebutkan gak gara2 tau audisi djarum mereka tertarik menggunakan rokok? faktor paling besar itu ya lingkaran keluarganya kalo anak melihat ayah, paman, sepupu merokok djarum ya pasti mereka ikut2  tapi kalo anak liat anak lainnya main badminton, apa iya mereka mikirkan siapa sponsornya? Idiot KPAI ;3
APA GUNANYA KPAI?? TOH MASIH BANYAK ANAK TERLANTAR DI JALANAN YG GA DI PERJUANGKAN OLEH MEREKA??;1
yang dasarnya bukan perokok, liat merk djarum, dji sam soe, marboro, ya biasa aja. Yang dasarnya perokok, dari waktu sekolah pun sudah merokok di WC atau warung dekat sekolah. Yang dasarnya bukan ormas berguna seperti KPAI dan komnas ham, ya selamanya ga berguna. #bubarkanKPAI.;1
Kita juga menanyakan kepada masyarakat,� dengan pertanyaan, Menurut anda apa faedahnya KPAI? Sekitar 1 persen masyarakat mengatakan KPAI itu biasa aja, 31 persen mengatakan tidak ada faedahnya dan 68 persen ini mengatakan BUBARKAN SAJA. Kami juga kemarin mengataka hanya terbatas di tiga itu secara�random.;1
kasi aja duit tu KPAI, jamin diem... ikut ngasi besiswa kagak, nyinyir aja kerjaan nye,...;1
Anak2 merokok pengaruh besarnya bukan dr brand image yg ada di audisi Djarum Bu. Faktor lingkungan, iklan di televisi, iklan di jalan2. Klo mau tegas jgn setengah2.;1
KPAI, tuh di pasar tanah abang ada banyak kaos anak2 berlogo marlboro dll. Juga mainan anak/mobil2an dgn logo dan tulisan rokok tsb....;1
Masih mending ada yg mau memperhatikan... cuma numpang promosi wajar... ga ada makan siang gratis.. yang penting nilai positifnya lebih besar.... nanti diakherat KPAI tunggu aja di pintu surga ... biar ga ada beban..;1
"Wkwkwkwkwk...... yang harus ditanyakan saat melakukan survey itu ya jangan statement ""DJARUM""nya, udah jelas merupakan brand rokok yang sudah membumi di Indonesia puluhan tahun. Mestinya pertanyaan yang diajukan itu statement ""Apa yang anda ketahui tentang PB DJARUM"". Pertanyaan yang diajukan dalam surveynya itu khan sudah menggiring ke sebuah opini. ";1
YAKALO EMANG MASALAH KENAPA GADARI DULUUU KPAIIIII;1
#bubarkanKPAI, tololnya udah keterlaluan;3
ada benarnya juga sih klo dipikir2 KPAI, walau yaa ga sepenuhnya benar.. sebenernya yg perlu bertanggungjawab adalah pemerintah..;1
Lalu untuk sinetron di layar kaca apakah sudah melalui kajian2 seperti yang anda lakukan pada kasus PB Djarum ? Dan apakah sudah dikaji mengenai dampak dari sinetron2 tersebut? Apakah memajukan generasi muda ataukah malah sebaliknya ?;1
Bubarkan KPAI, paling tidak gaji personelnya bisa dialihkan untuk membiayai audisi tanpa sponsor untuk tingkat kelurahan.. ;1
mkn KPAI kurang bijaksana melihat dg kacamata kuda..UU saya kira jg bisa dipahami dengan semangat keadilan tidak langsung nembak. ..langsung konpres dg judul eksploitasi anak..mmng menyakitkan bagi badan yg merasa sdh banyk menghasilkan orang2 berprestasi untuk negara;1
%u2063Logikanya sangat sederhana, kalo ga ad gunanya, bubarin saja!!!;1
apa sih yg bisa dibanggakan dari kpai? apa sih yg sudah kpai lakukan untuk bangsa ini? mereka pernah ngapain aja? saya kok tidak mengetahui apa2 soal kpai ini ya.. bisa tolong diberitakan soal prestasi kpai kah?;1
#BubarkanKPAI# setujuuuuuuu........;1
"%u2063kalo dinegara maju sih perusahaan rokok dilarang keras dalam %u2063mensponsori semua kegiatan olah raga. tapi kan itu di negara maju disini kan bukan negara maju, padahal udah ada undang"" yg mengaturnya. sebenarnya  inti dr polemik ini kan gara"" porsi pemerintah dalam menjaring bibit muda kalah jauh dibandingkan dengan pihak swasta nah pas pihak swasta dilarang menggunakan attribut perusahaannya ya mana mw mereka, wajar lah buat apa"" buang duit kalo kg ada feedbacknya buat mereka.  ";1
Emang brand image dan brand color apa ada dampaknya bagi anak2..?? Apa ada buktinya anak terpengaruh jadi perokok.?? Selama ini justru hmpir smua pebulu tangkis dunia lulusan pb jarum.Wajar donk, karena memang itu pb jarum.ato mngkin uang dari pb jarum gak ngalir ya????? Dan blm pernah orang tua protes ikut pb jarum. Malah org tua pngn anaknya bisa masuk pb jarum. kpai hmpir sama dgn komnas ham. Spertinya kedua lembaga ini pantas utk dibubarkan..!! @BubarkanKPAI  ;1
yg laksanain audisi kan PB...itulah sumbangsih yg mungkin bisa dilakukan djarum...ya terlepas ada embel2 nama Djarum di PB Djarum, ya itu kan jelas nama penyandang dana...masak harus dinamain PB Harum...;1
Logika KPAI yang perlu dipermak, mana ada didunia ini sponsor dilarang mencantumkan logo dan atribut .... tujuan utama mensponsori ya biar produk dikenal dan berdampak pada peningkatan penjualan. Kecuali sedekah, yang ikhlas ga usah sebutin nama.....koplak koq tingkat dewa. ;3
tuh depan lampu merah disetiap sudut kota liat aja nyata terjadi eksploitasi anak. mana kpai nya? jgn bersilat lidah berlindung dibalik uu. nyatakan dulu kerja anda dibalik nama kelembagaan nya. ah capeklah ngetik2 jg. didengerin jg ngak;1
PB Djarum berada dibawah Djarum Foundation yaitu perusahaan nirlaba dari PT Djarum. Disini bisa dilihat bahwa tujuan PB Djarum bukan mencari keuntungan dengan menjual produk rokok, tapi murni untuk memajukan bulutangkis di Indonesia. Salah satunya dengan mencari bibit atlet agar regenerasi atlet berjalan lancar. Karena tidak mungkin atlet yg sudah berumur terus dipaksakan bermain hingga 10-20 yg akan datang. Ada kalanya mereka memutuskan gantung raket dan yang menggantikannya sudah siap.;1
Prestasi olahraga yang menonjol cuma dari badminton, dan salah satu kawah candradimuka nya adalah audisi PB Djarum. Kalau ditutp audisi itu, susah sekali dapat bibit2 baru olahraga badminton ini. Siap2 ucapkan selamat tinggal medali emas olimpiade di masa depan;1
s7 banget nih buburin kpai ga guna banget ntu djarum nama paten nya dan yg sponsorin audisi kalo di larang kpai aje yg sponsorin audisi bulutangkis tuk cari bakat anak muda .....hhhmmmmm;3
Baca tuh semua twitter, emang enak dihujat, selama ini selalu dipuji....;1
Ciri khas negara berkembang, sponsor olah raga pakai perusahaan rokok.  ;1
